t,x,y,z,vx,vy,vz
2.780,-0.300,2.704,26.010,0.000,4.315,17.833,1.571,0.237
2.790,-0.300,2.746,26.188,0.000,4.210,17.807,1.571,0.232
2.800,-0.300,2.787,26.366,0.000,4.107,17.781,1.571,0.227
2.810,-0.300,2.827,26.544,0.000,4.003,17.756,1.571,0.222
2.820,-0.300,2.866,26.721,0.000,3.899,17.730,1.571,0.216
2.830,-0.300,2.904,26.898,0.000,3.796,17.704,1.571,0.211
2.840,-0.300,2.941,27.075,0.000,3.692,17.679,1.571,0.206
2.850,-0.300,2.977,27.251,0.000,3.589,17.654,1.571,0.201
2.860,-0.300,3.012,27.428,0.000,3.486,17.629,1.571,0.195
2.870,-0.300,3.046,27.604,0.000,3.383,17.603,1.571,0.190
2.880,-0.300,3.078,27.780,0.000,3.281,17.578,1.571,0.185
2.890,-0.300,3.110,27.955,0.000,3.178,17.553,1.571,0.179
2.900,-0.300,3.141,28.130,0.000,3.076,17.529,1.571,0.174
2.910,-0.300,3.171,28.305,0.000,2.974,17.504,1.571,0.168
2.920,-0.300,3.199,28.480,0.000,2.872,17.479,1.571,0.163
2.930,-0.300,3.227,28.655,0.000,2.770,17.455,1.571,0.157
2.940,-0.300,3.254,28.829,0.000,2.668,17.430,1.571,0.152
2.950,-0.300,3.279,29.003,0.000,2.567,17.406,1.571,0.146
2.960,-0.300,3.304,29.177,0.000,2.465,17.382,1.571,0.141
2.970,-0.300,3.328,29.350,0.000,2.364,17.358,1.571,0.135
2.980,-0.300,3.350,29.524,0.000,2.263,17.334,1.571,0.130
2.990,-0.300,3.372,29.697,0.000,2.162,17.310,1.571,0.124
3.000,-0.300,3.393,29.870,0.000,2.061,17.286,1.571,0.119
3.010,-0.300,3.412,30.042,0.000,1.960,17.262,1.571,0.113
3.020,-0.300,3.431,30.215,0.000,1.860,17.238,1.571,0.107
3.030,-0.300,3.448,30.387,0.000,1.759,17.214,1.571,0.102
3.040,-0.300,3.465,30.559,0.000,1.659,17.191,1.571,0.096
3.050,-0.300,3.481,30.730,0.000,1.559,17.167,1.571,0.091
3.060,-0.300,3.495,30.902,0.000,1.459,17.144,1.571,0.085
3.070,-0.300,3.509,31.073,0.000,1.359,17.121,1.571,0.079
3.080,-0.300,3.521,31.244,0.000,1.260,17.097,1.571,0.074
3.090,-0.300,3.533,31.415,0.000,1.160,17.074,1.571,0.068
3.100,-0.300,3.544,31.585,0.000,1.061,17.051,1.571,0.062
3.110,-0.300,3.553,31.756,0.000,0.961,17.028,1.571,0.056
3.120,-0.300,3.562,31.926,0.000,0.862,17.005,1.571,0.051
3.130,-0.300,3.569,32.096,0.000,0.763,16.982,1.571,0.045
3.140,-0.300,3.576,32.265,0.000,0.664,16.959,1.571,0.039
3.150,-0.300,3.582,32.434,0.000,0.566,16.936,1.571,0.033
3.160,-0.300,3.586,32.604,0.000,0.467,16.914,1.571,0.028
3.170,-0.300,3.590,32.773,0.000,0.369,16.891,1.571,0.022
3.180,-0.300,3.593,32.941,0.000,0.270,16.868,1.571,0.016
3.190,-0.300,3.594,33.110,0.000,0.172,16.846,1.571,0.010
3.200,-0.300,3.595,33.278,0.000,0.074,16.823,1.571,0.004
3.210,-0.300,3.595,33.446,0.000,-0.024,16.801,-1.571,-0.001
3.220,-0.300,3.594,33.614,0.000,-0.122,16.779,-1.571,-0.007
3.230,-0.300,3.592,33.781,0.000,-0.219,16.756,-1.571,-0.013
3.240,-0.300,3.588,33.949,0.000,-0.317,16.734,-1.571,-0.019
3.250,-0.300,3.584,34.116,0.000,-0.414,16.712,-1.571,-0.025
3.260,-0.300,3.579,34.283,0.000,-0.512,16.690,-1.571,-0.031
3.270,-0.300,3.573,34.449,0.000,-0.609,16.668,-1.571,-0.037
3.280,-0.300,3.566,34.616,0.000,-0.706,16.646,-1.571,-0.042
3.290,-0.300,3.558,34.782,0.000,-0.803,16.624,-1.571,-0.048
3.300,-0.300,3.549,34.948,0.000,-0.900,16.602,-1.571,-0.054
3.310,-0.300,3.539,35.114,0.000,-0.996,16.580,-1.571,-0.060
3.320,-0.300,3.528,35.279,0.000,-1.093,16.559,-1.571,-0.066
3.330,-0.300,3.516,35.445,0.000,-1.189,16.537,-1.571,-0.072
3.340,-0.300,3.503,35.610,0.000,-1.285,16.515,-1.571,-0.078
3.350,-0.300,3.490,35.775,0.000,-1.382,16.494,-1.571,-0.084
3.360,-0.300,3.475,35.940,0.000,-1.478,16.472,-1.571,-0.089
3.370,-0.300,3.459,36.104,0.000,-1.573,16.451,-1.571,-0.095
3.380,-0.300,3.442,36.268,0.000,-1.669,16.429,-1.571,-0.101
3.390,-0.300,3.425,36.432,0.000,-1.765,16.408,-1.571,-0.107
3.400,-0.300,3.406,36.596,0.000,-1.860,16.386,-1.571,-0.113
3.410,-0.300,3.386,36.760,0.000,-1.956,16.365,-1.571,-0.119
3.420,-0.300,3.366,36.923,0.000,-2.051,16.344,-1.571,-0.125
3.430,-0.300,3.345,37.087,0.000,-2.146,16.322,-1.571,-0.131
3.440,-0.300,3.322,37.250,0.000,-2.241,16.301,-1.571,-0.137
3.450,-0.300,3.299,37.412,0.000,-2.336,16.280,-1.571,-0.143
3.460,-0.300,3.274,37.575,0.000,-2.431,16.259,-1.571,-0.148
3.470,-0.300,3.249,37.737,0.000,-2.526,16.238,-1.571,-0.154
3.480,-0.300,3.223,37.900,0.000,-2.620,16.217,-1.571,-0.160
3.490,-0.300,3.196,38.062,0.000,-2.715,16.196,-1.571,-0.166
3.500,-0.300,3.168,38.223,0.000,-2.809,16.175,-1.571,-0.172
3.510,-0.300,3.139,38.385,0.000,-2.903,16.154,-1.571,-0.178
0.000,-0.300,2.300,-20.420,0.000,11.200,19.399,1.571,0.524
0.010,-0.300,2.411,-20.226,0.000,11.082,19.365,1.571,0.520
0.020,-0.300,2.520,-20.033,0.000,10.965,19.330,1.571,0.516
0.030,-0.300,2.629,-19.840,0.000,10.848,19.296,1.571,0.512
0.040,-0.300,2.736,-19.647,0.000,10.731,19.262,1.571,0.508
0.050,-0.300,2.842,-19.455,0.000,10.614,19.229,1.571,0.504
0.060,-0.300,2.947,-19.263,0.000,10.498,19.195,1.571,0.500
